index,sample,etchlevel,etchtime,element,species,spin,expected_eV,fitted_eV,fitted_stderr,delta_eV
2,BOE_WK2,,,Ta4f,Ta interface,5/2,24.3,24.67043435004514,0.010901447977345104,0.3704343500451408
2,BOE_WK2,,,Ta4f,Ta alloy,7/2,24.0,24.83687632958405,0.5004020582162652,0.8368763295840509
2,BOE_WK2,,,Ta4f,Ta alloy,5/2,25.9,26.74687632958405,0.5004020582162652,0.8468763295840525
2,BOE_WK2,,,Ta4f,Ta+1,7/2,22.7,22.031640744968865,0.15303733146304396,-0.6683592550311346
2,BOE_WK2,,,Ta4f,Ta+1,5/2,24.6,23.941640744968865,0.1530373316233793,-0.6583592550311366
2,BOE_WK2,,,Ta4f,Ta+3,7/2,24.2,23.500000000000018,4.4402358705007907e-08,-0.6999999999999815
2,BOE_WK2,,,Ta4f,Ta+3,5/2,26.1,25.410000000000018,4.440235870500788e-08,-0.6899999999999835
2,BOE_WK2,,,Ta4f,Ta+5 (Ta2O5),7/2,26.8,25.936579502063232,0.003753315285786211,-0.8634204979367688
2,BOE_WK2,,,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.846579502063232,0.003753315280548073,-0.8534204979367672
3,BOE_WK3,,,Ta4f,Ta metal,7/2,22.0,22.418033169019893,0.0,0.4180331690198926
3,BOE_WK3,,,Ta4f,Ta metal,5/2,23.9,24.328033169019893,0.0,0.4280331690198942
3,BOE_WK3,,,Ta4f,Ta interface,7/2,22.4,22.74900191328553,0.0,0.3490019132855302
3,BOE_WK3,,,Ta4f,Ta interface,5/2,24.3,24.65900191328553,0.0,0.3590019132855282
3,BOE_WK3,,,Ta4f,Ta alloy,7/2,24.0,24.412672691077596,0.0,0.41267269107759574
3,BOE_WK3,,,Ta4f,Ta alloy,5/2,25.9,26.322672691077596,0.0,0.4226726910775973
3,BOE_WK3,,,Ta4f,Ta+1,7/2,22.7,22.196510424560714,0.0,-0.5034895754392856
3,BOE_WK3,,,Ta4f,Ta+1,5/2,24.6,24.106510424560714,0.0,-0.4934895754392876
3,BOE_WK3,,,Ta4f,Ta+3,7/2,24.2,23.503055973565782,0.0,-0.6969440264342168
3,BOE_WK3,,,Ta4f,Ta+3,5/2,26.1,25.413055973565783,0.0,-0.6869440264342188
3,BOE_WK3,,,Ta4f,Ta+5 (Ta2O5),7/2,26.8,25.881316092691137,0.0,-0.9186839073088642
3,BOE_WK3,,,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.791316092691137,0.0,-0.9086839073088626
4,Control_WK0,,,Ta4f,Ta metal,7/2,22.0,22.410799582683804,0.005457041610037463,0.41079958268380423
4,Control_WK0,,,Ta4f,Ta metal,5/2,23.9,24.320799582683804,0.0054570416197414215,0.4207995826838058
4,Control_WK0,,,Ta4f,Ta interface,7/2,22.4,22.70286116139527,0.012845024063181732,0.30286116139527053
4,Control_WK0,,,Ta4f,Ta interface,5/2,24.3,24.61286116139527,0.012845024063181732,0.31286116139526854
4,Control_WK0,,,Ta4f,Ta alloy,7/2,24.0,24.910799582662403,0.005457050359174751,0.9107995826624027
4,Control_WK0,,,Ta4f,Ta alloy,5/2,25.9,26.820799582662403,0.005457050359174751,0.9207995826624042
4,Control_WK0,,,Ta4f,Ta+1,7/2,22.7,22.000000000000007,3.726452337435485e-08,-0.6999999999999922
4,Control_WK0,,,Ta4f,Ta+1,5/2,24.6,23.910000000000007,3.726452337435481e-08,-0.6899999999999942
4,Control_WK0,,,Ta4f,Ta+3,7/2,24.2,23.542899817821077,0.07210591681486665,-0.6571001821789224
4,Control_WK0,,,Ta4f,Ta+3,5/2,26.1,25.452899817821077,0.07210591690432806,-0.6471001821789244
4,Control_WK0,,,Ta4f,Ta+5 (Ta2O5),7/2,26.8,26.038904876506912,0.002413562243720761,-0.7610951234930887
4,Control_WK0,,,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.948904876506912,0.0024135622463913914,-0.7510951234930872
5,Control_WK1,,,Ta4f,Ta metal,7/2,22.0,22.40466574241904,0.01893553199284131,0.4046657424190414
5,Control_WK1,,,Ta4f,Ta metal,5/2,23.9,24.31466574241904,0.018935531964209662,0.41466574241904297
5,Control_WK1,,,Ta4f,Ta interface,7/2,22.4,22.705727765999665,0.03577865354301052,0.30572776599966645
5,Control_WK1,,,Ta4f,Ta interface,5/2,24.3,24.615727765999665,0.03577865354301052,0.31572776599966446
5,Control_WK1,,,Ta4f,Ta alloy,7/2,24.0,24.83968612683465,0.10923437313476661,0.8396861268346498
5,Control_WK1,,,Ta4f,Ta alloy,5/2,25.9,26.74968612683465,0.10923437313476661,0.8496861268346514
5,Control_WK1,,,Ta4f,Ta+1,7/2,22.7,22.000000000000234,2.0821505704140105e-07,-0.6999999999997648
5,Control_WK1,,,Ta4f,Ta+1,5/2,24.6,23.910000000000235,2.0821505704139877e-07,-0.6899999999997668
5,Control_WK1,,,Ta4f,Ta+3,7/2,24.2,23.57058556206541,0.08120654510315987,-0.6294144379345887
5,Control_WK1,,,Ta4f,Ta+3,5/2,26.1,25.48058556206541,0.08120654526307784,-0.6194144379345907
5,Control_WK1,,,Ta4f,Ta+5 (Ta2O5),7/2,26.8,25.96797154640308,0.0030852349046892632,-0.8320284535969193
5,Control_WK1,,,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.87797154640308,0.0030852349067014367,-0.8220284535969178
6,Control_WK2,,,Ta4f,Ta metal,7/2,22.0,22.40985176799331,0.01808021574210093,0.4098517679933096
6,Control_WK2,,,Ta4f,Ta metal,5/2,23.9,24.31985176799331,0.01808021575943189,0.41985176799331114
6,Control_WK2,,,Ta4f,Ta interface,7/2,22.4,22.713607605101355,0.03873097934357711,0.31360760510135677
6,Control_WK2,,,Ta4f,Ta interface,5/2,24.3,24.623607605101355,0.03873097934357711,0.3236076051013548
6,Control_WK2,,,Ta4f,Ta alloy,7/2,24.0,24.857492126660482,0.09167565843027559,0.8574921266604818
6,Control_WK2,,,Ta4f,Ta alloy,5/2,25.9,26.767492126660482,0.09167565843027559,0.8674921266604834
6,Control_WK2,,,Ta4f,Ta+1,7/2,22.7,22.00000000000002,5.8957606076793606e-08,-0.699999999999978
6,Control_WK2,,,Ta4f,Ta+1,5/2,24.6,23.91000000000002,5.8957606076793547e-08,-0.68999999999998
6,Control_WK2,,,Ta4f,Ta+3,7/2,24.2,23.576459306400903,0.08539856486236437,-0.6235406935990966
6,Control_WK2,,,Ta4f,Ta+3,5/2,26.1,25.486459306400903,0.08539856479787551,-0.6135406935990986
6,Control_WK2,,,Ta4f,Ta+5 (Ta2O5),7/2,26.8,25.958645139254227,0.0031015471494953094,-0.8413548607457741
6,Control_WK2,,,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.868645139254227,0.003101547145445848,-0.8313548607457726
7,Control_WK3,,,Ta4f,Ta metal,7/2,22.0,22.400208448819377,0.019793735765524276,0.40020844881937734
7,Control_WK3,,,Ta4f,Ta metal,5/2,23.9,24.310208448819377,0.019793735787072907,0.4102084488193789
7,Control_WK3,,,Ta4f,Ta interface,7/2,22.4,22.695075394664002,0.036963126701418804,0.29507539466400345
7,Control_WK3,,,Ta4f,Ta interface,5/2,24.3,24.605075394664002,0.036963126701418804,0.30507539466400146
7,Control_WK3,,,Ta4f,Ta alloy,7/2,24.0,24.848416792741247,0.10728841244250303,0.8484167927412471
7,Control_WK3,,,Ta4f,Ta alloy,5/2,25.9,26.758416792741247,0.10728841244250303,0.8584167927412487
7,Control_WK3,,,Ta4f,Ta+1,7/2,22.7,22.00000000000012,1.3813731602726432e-07,-0.6999999999998785
7,Control_WK3,,,Ta4f,Ta+1,5/2,24.6,23.91000000000012,1.3813731602726358e-07,-0.6899999999998805
7,Control_WK3,,,Ta4f,Ta+3,7/2,24.2,23.54088469979725,0.08183056763202286,-0.6591153002027497
7,Control_WK3,,,Ta4f,Ta+3,5/2,26.1,25.45088469979725,0.08183056774813453,-0.6491153002027517
7,Control_WK3,,,Ta4f,Ta+5 (Ta2O5),7/2,26.8,25.963138433445405,0.0031077910216357404,-0.836861566554596
7,Control_WK3,,,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.873138433445405,0.0031077910249475518,-0.8268615665545944
