index,sample,etchlevel,etchtime,element,species,spin,expected_eV,fitted_eV,fitted_stderr,delta_eV
2,ReTa03,2,20.026,Ta4f,Ta alloy,5/2,25.9,26.589999999999993,0.0,0.6899999999999942
2,ReTa03,2,20.026,Ta4f,Ta+1,7/2,22.7,22.70117561414468,0.0,0.0011756141446817026
2,ReTa03,2,20.026,Ta4f,Ta+1,5/2,24.6,24.591175614144678,0.0,-0.008824385855323413
2,ReTa03,2,20.026,Ta4f,Ta+3,7/2,24.2,23.62536784247329,0.0,-0.574632157526711
2,ReTa03,2,20.026,Ta4f,Ta+3,5/2,26.1,25.515367842473285,0.0,-0.5846321575267162
2,ReTa03,2,20.026,Ta4f,Ta+5 (Ta2O5),7/2,26.8,26.00000000000002,0.0,-0.7999999999999794
2,ReTa03,2,20.026,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.89000000000002,0.0,-0.809999999999981
3,ReTa03,3,30.038,Ta4f,Ta metal,7/2,22.0,22.199999999999996,0.0,0.19999999999999574
3,ReTa03,3,30.038,Ta4f,Ta metal,5/2,23.9,24.089999999999993,0.0,0.18999999999999417
3,ReTa03,3,30.038,Ta4f,Ta interface,7/2,22.4,22.56743376289011,0.0,0.1674337628901128
3,ReTa03,3,30.038,Ta4f,Ta interface,5/2,24.3,24.45743376289011,0.0,0.1574337628901077
3,ReTa03,3,30.038,Ta4f,Ta alloy,7/2,24.0,24.699999999999996,0.0,0.6999999999999957
3,ReTa03,3,30.038,Ta4f,Ta alloy,5/2,25.9,26.589999999999993,0.0,0.6899999999999942
3,ReTa03,3,30.038,Ta4f,Ta+1,7/2,22.7,22.700931585660705,0.0,0.0009315856607052808
3,ReTa03,3,30.038,Ta4f,Ta+1,5/2,24.6,24.5909315856607,0.0,-0.009068414339299835
3,ReTa03,3,30.038,Ta4f,Ta+3,7/2,24.2,23.62208928524269,0.0,-0.5779107147573086
3,ReTa03,3,30.038,Ta4f,Ta+3,5/2,26.1,25.512089285242688,0.0,-0.5879107147573137
3,ReTa03,3,30.038,Ta4f,Ta+5 (Ta2O5),7/2,26.8,26.0,0.0,-0.8000000000000007
3,ReTa03,3,30.038,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.889999999999997,0.0,-0.8100000000000023
4,ReTa03,4,40.051,Ta4f,Ta metal,7/2,22.0,22.199999999999996,0.0,0.19999999999999574
4,ReTa03,4,40.051,Ta4f,Ta metal,5/2,23.9,24.089999999999993,0.0,0.18999999999999417
4,ReTa03,4,40.051,Ta4f,Ta interface,7/2,22.4,22.570995856795076,0.0,0.17099585679507712
4,ReTa03,4,40.051,Ta4f,Ta interface,5/2,24.3,24.460995856795073,0.0,0.160995856795072
4,ReTa03,4,40.051,Ta4f,Ta alloy,7/2,24.0,24.699999999999996,0.0,0.6999999999999957
4,ReTa03,4,40.051,Ta4f,Ta alloy,5/2,25.9,26.589999999999993,0.0,0.6899999999999942
4,ReTa03,4,40.051,Ta4f,Ta+1,7/2,22.7,22.69876069823866,0.0,-0.0012393017613376855
4,ReTa03,4,40.051,Ta4f,Ta+1,5/2,24.6,24.58876069823866,0.0,-0.011239301761342801
4,ReTa03,4,40.051,Ta4f,Ta+3,7/2,24.2,23.61989164971592,0.0,-0.5801083502840783
4,ReTa03,4,40.051,Ta4f,Ta+3,5/2,26.1,25.509891649715918,0.0,-0.5901083502840834
4,ReTa03,4,40.051,Ta4f,Ta+5 (Ta2O5),7/2,26.8,26.0,0.0,-0.8000000000000007
4,ReTa03,4,40.051,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.889999999999997,0.0,-0.8100000000000023
5,ReTa03,5,50.064,Ta4f,Ta metal,7/2,22.0,22.199999999999996,0.0,0.19999999999999574
5,ReTa03,5,50.064,Ta4f,Ta metal,5/2,23.9,24.089999999999993,0.0,0.18999999999999417
5,ReTa03,5,50.064,Ta4f,Ta interface,7/2,22.4,22.570392743305185,0.0,0.17039274330518595
5,ReTa03,5,50.064,Ta4f,Ta interface,5/2,24.3,24.46039274330518,0.0,0.16039274330518083
5,ReTa03,5,50.064,Ta4f,Ta alloy,7/2,24.0,24.699999999999996,0.0,0.6999999999999957
5,ReTa03,5,50.064,Ta4f,Ta alloy,5/2,25.9,26.589999999999993,0.0,0.6899999999999942
5,ReTa03,5,50.064,Ta4f,Ta+1,7/2,22.7,22.697412555420858,0.0,-0.002587444579141618
5,ReTa03,5,50.064,Ta4f,Ta+1,5/2,24.6,24.587412555420855,0.0,-0.012587444579146734
5,ReTa03,5,50.064,Ta4f,Ta+3,7/2,24.2,23.625076604847873,0.0,-0.5749233951521262
5,ReTa03,5,50.064,Ta4f,Ta+3,5/2,26.1,25.51507660484787,0.0,-0.5849233951521313
5,ReTa03,5,50.064,Ta4f,Ta+5 (Ta2O5),7/2,26.8,26.0,0.0,-0.8000000000000007
5,ReTa03,5,50.064,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.889999999999997,0.0,-0.8100000000000023
6,ReTa03,6,60.077,Ta4f,Ta metal,7/2,22.0,22.199999999999996,0.0,0.19999999999999574
6,ReTa03,6,60.077,Ta4f,Ta metal,5/2,23.9,24.089999999999993,0.0,0.18999999999999417
6,ReTa03,6,60.077,Ta4f,Ta interface,7/2,22.4,22.567113467743045,0.0,0.16711346774304658
6,ReTa03,6,60.077,Ta4f,Ta interface,5/2,24.3,24.457113467743042,0.0,0.15711346774304147
6,ReTa03,6,60.077,Ta4f,Ta alloy,7/2,24.0,24.699999999999996,0.0,0.6999999999999957
6,ReTa03,6,60.077,Ta4f,Ta alloy,5/2,25.9,26.589999999999993,0.0,0.6899999999999942
6,ReTa03,6,60.077,Ta4f,Ta+1,7/2,22.7,22.69452738880217,0.0,-0.005472611197827604
6,ReTa03,6,60.077,Ta4f,Ta+1,5/2,24.6,24.58452738880217,0.0,-0.01547261119783272
6,ReTa03,6,60.077,Ta4f,Ta+3,7/2,24.2,23.618464394714145,0.0,-0.581535605285854
6,ReTa03,6,60.077,Ta4f,Ta+3,5/2,26.1,25.508464394714142,0.0,-0.5915356052858591
6,ReTa03,6,60.077,Ta4f,Ta+5 (Ta2O5),7/2,26.8,26.0,0.0,-0.8000000000000007
6,ReTa03,6,60.077,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.889999999999997,0.0,-0.8100000000000023
7,ReTa03,7,70.09,Ta4f,Ta metal,7/2,22.0,22.199999999999996,0.0,0.19999999999999574
7,ReTa03,7,70.09,Ta4f,Ta metal,5/2,23.9,24.089999999999993,0.0,0.18999999999999417
7,ReTa03,7,70.09,Ta4f,Ta interface,7/2,22.4,22.565362006519564,0.0,0.16536200651956534
7,ReTa03,7,70.09,Ta4f,Ta interface,5/2,24.3,24.45536200651956,0.0,0.15536200651956023
7,ReTa03,7,70.09,Ta4f,Ta alloy,7/2,24.0,24.699999999999996,0.0,0.6999999999999957
7,ReTa03,7,70.09,Ta4f,Ta alloy,5/2,25.9,26.589999999999993,0.0,0.6899999999999942
7,ReTa03,7,70.09,Ta4f,Ta+1,7/2,22.7,22.693252293649305,0.0,-0.006747706350694216
7,ReTa03,7,70.09,Ta4f,Ta+1,5/2,24.6,24.583252293649302,0.0,-0.016747706350699332
7,ReTa03,7,70.09,Ta4f,Ta+3,7/2,24.2,23.616775856951744,0.0,-0.5832241430482554
7,ReTa03,7,70.09,Ta4f,Ta+3,5/2,26.1,25.50677585695174,0.0,-0.5932241430482605
7,ReTa03,7,70.09,Ta4f,Ta+5 (Ta2O5),7/2,26.8,26.0,0.0,-0.8000000000000007
7,ReTa03,7,70.09,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.889999999999997,0.0,-0.8100000000000023
8,ReTa03,8,80.103,Ta4f,Ta metal,7/2,22.0,22.199999999999996,0.0,0.19999999999999574
8,ReTa03,8,80.103,Ta4f,Ta metal,5/2,23.9,24.089999999999993,0.0,0.18999999999999417
8,ReTa03,8,80.103,Ta4f,Ta interface,7/2,22.4,22.56373350228229,0.0,0.163733502282291
8,ReTa03,8,80.103,Ta4f,Ta interface,5/2,24.3,24.453733502282287,0.0,0.15373350228228588
8,ReTa03,8,80.103,Ta4f,Ta alloy,7/2,24.0,24.699999999999996,0.0,0.6999999999999957
8,ReTa03,8,80.103,Ta4f,Ta alloy,5/2,25.9,26.589999999999993,0.0,0.6899999999999942
8,ReTa03,8,80.103,Ta4f,Ta+1,7/2,22.7,22.691118669019062,0.0,-0.008881330980937463
8,ReTa03,8,80.103,Ta4f,Ta+1,5/2,24.6,24.58111866901906,0.0,-0.01888133098094258
8,ReTa03,8,80.103,Ta4f,Ta+3,7/2,24.2,23.61582940896776,0.0,-0.5841705910322403
8,ReTa03,8,80.103,Ta4f,Ta+3,5/2,26.1,25.505829408967756,0.0,-0.5941705910322455
8,ReTa03,8,80.103,Ta4f,Ta+5 (Ta2O5),7/2,26.8,26.0,0.0,-0.8000000000000007
8,ReTa03,8,80.103,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.889999999999997,0.0,-0.8100000000000023
9,ReTa03,9,90.115,Ta4f,Ta metal,7/2,22.0,22.199999999999996,0.0,0.19999999999999574
9,ReTa03,9,90.115,Ta4f,Ta metal,5/2,23.9,24.089999999999993,0.0,0.18999999999999417
9,ReTa03,9,90.115,Ta4f,Ta interface,7/2,22.4,22.565867998029027,0.0,0.16586799802902874
9,ReTa03,9,90.115,Ta4f,Ta interface,5/2,24.3,24.455867998029024,0.0,0.15586799802902362
9,ReTa03,9,90.115,Ta4f,Ta alloy,7/2,24.0,24.699999999999996,0.0,0.6999999999999957
9,ReTa03,9,90.115,Ta4f,Ta alloy,5/2,25.9,26.589999999999993,0.0,0.6899999999999942
9,ReTa03,9,90.115,Ta4f,Ta+1,7/2,22.7,22.69226064758278,0.0,-0.007739352417218015
9,ReTa03,9,90.115,Ta4f,Ta+1,5/2,24.6,24.58226064758278,0.0,-0.01773935241722313
9,ReTa03,9,90.115,Ta4f,Ta+3,7/2,24.2,23.618647979763782,0.0,-0.581352020236217
9,ReTa03,9,90.115,Ta4f,Ta+3,5/2,26.1,25.50864797976378,0.0,-0.5913520202362221
9,ReTa03,9,90.115,Ta4f,Ta+5 (Ta2O5),7/2,26.8,26.0,0.0,-0.8000000000000007
9,ReTa03,9,90.115,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.889999999999997,0.0,-0.8100000000000023
10,ReTa04,0,0.0,Ta4f,Ta metal,7/2,22.0,22.2,0.0,0.1999999999999993
10,ReTa04,0,0.0,Ta4f,Ta metal,5/2,23.9,24.089999999999996,0.0,0.18999999999999773
10,ReTa04,0,0.0,Ta4f,Ta interface,7/2,22.4,22.65813031010046,0.0,0.25813031010046217
10,ReTa04,0,0.0,Ta4f,Ta interface,5/2,24.3,24.548130310100458,0.0,0.24813031010045705
10,ReTa04,0,0.0,Ta4f,Ta alloy,7/2,24.0,24.699999999999985,0.0,0.6999999999999851
10,ReTa04,0,0.0,Ta4f,Ta alloy,5/2,25.9,26.589999999999982,0.0,0.6899999999999835
10,ReTa04,0,0.0,Ta4f,Ta+1,7/2,22.7,22.899999999999988,0.0,0.19999999999998863
10,ReTa04,0,0.0,Ta4f,Ta+1,5/2,24.6,24.789999999999985,0.0,0.18999999999998352
10,ReTa04,0,0.0,Ta4f,Ta+3,7/2,24.2,24.266338286529358,0.0,0.06633828652935847
10,ReTa04,0,0.0,Ta4f,Ta+3,5/2,26.1,26.156338286529355,0.0,0.056338286529353354
10,ReTa04,0,0.0,Ta4f,Ta+5 (Ta2O5),7/2,26.8,26.45590961935847,0.0,-0.3440903806415321
10,ReTa04,0,0.0,Ta4f,Ta+5 (Ta2O5),5/2,28.7,28.345909619358466,0.0,-0.35409038064153364
11,ReTa04,1,10.013,Ta4f,Ta metal,7/2,22.0,22.2,0.0,0.1999999999999993
11,ReTa04,1,10.013,Ta4f,Ta metal,5/2,23.9,24.089999999999996,0.0,0.18999999999999773
11,ReTa04,1,10.013,Ta4f,Ta interface,7/2,22.4,22.567663998500944,0.0,0.16766399850094516
11,ReTa04,1,10.013,Ta4f,Ta interface,5/2,24.3,24.45766399850094,0.0,0.15766399850094004
11,ReTa04,1,10.013,Ta4f,Ta alloy,7/2,24.0,24.699999999999985,0.0,0.6999999999999851
11,ReTa04,1,10.013,Ta4f,Ta alloy,5/2,25.9,26.589999999999982,0.0,0.6899999999999835
11,ReTa04,1,10.013,Ta4f,Ta+1,7/2,22.7,22.899999999999988,0.0,0.19999999999998863
11,ReTa04,1,10.013,Ta4f,Ta+1,5/2,24.6,24.789999999999985,0.0,0.18999999999998352
11,ReTa04,1,10.013,Ta4f,Ta+3,7/2,24.2,24.277257440473598,0.0,0.0772574404735984
11,ReTa04,1,10.013,Ta4f,Ta+3,5/2,26.1,26.167257440473595,0.0,0.06725744047359328
11,ReTa04,1,10.013,Ta4f,Ta+5 (Ta2O5),7/2,26.8,26.0,0.0,-0.8000000000000007
11,ReTa04,1,10.013,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.889999999999997,0.0,-0.8100000000000023
12,ReTa04,2,20.026,Ta4f,Ta metal,7/2,22.0,22.2,0.0,0.1999999999999993
12,ReTa04,2,20.026,Ta4f,Ta metal,5/2,23.9,24.089999999999996,0.0,0.18999999999999773
12,ReTa04,2,20.026,Ta4f,Ta interface,7/2,22.4,22.566303455253955,0.0,0.1663034552539564
12,ReTa04,2,20.026,Ta4f,Ta interface,5/2,24.3,24.456303455253952,0.0,0.15630345525395128
12,ReTa04,2,20.026,Ta4f,Ta alloy,7/2,24.0,24.699999999999985,0.0,0.6999999999999851
12,ReTa04,2,20.026,Ta4f,Ta alloy,5/2,25.9,26.589999999999982,0.0,0.6899999999999835
12,ReTa04,2,20.026,Ta4f,Ta+1,7/2,22.7,22.899999999999988,0.0,0.19999999999998863
12,ReTa04,2,20.026,Ta4f,Ta+1,5/2,24.6,24.789999999999985,0.0,0.18999999999998352
12,ReTa04,2,20.026,Ta4f,Ta+3,7/2,24.2,24.29443400154988,0.0,0.09443400154988169
12,ReTa04,2,20.026,Ta4f,Ta+3,5/2,26.1,26.184434001549878,0.0,0.08443400154987657
12,ReTa04,2,20.026,Ta4f,Ta+5 (Ta2O5),7/2,26.8,26.0,0.0,-0.8000000000000007
12,ReTa04,2,20.026,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.889999999999997,0.0,-0.8100000000000023
13,ReTa04,3,30.039,Ta4f,Ta metal,7/2,22.0,22.2,0.0,0.1999999999999993
13,ReTa04,3,30.039,Ta4f,Ta metal,5/2,23.9,24.089999999999996,0.0,0.18999999999999773
13,ReTa04,3,30.039,Ta4f,Ta interface,7/2,22.4,22.566372081985538,0.0,0.1663720819855392
13,ReTa04,3,30.039,Ta4f,Ta interface,5/2,24.3,24.456372081985535,0.0,0.1563720819855341
13,ReTa04,3,30.039,Ta4f,Ta alloy,7/2,24.0,24.699999999999985,0.0,0.6999999999999851
13,ReTa04,3,30.039,Ta4f,Ta alloy,5/2,25.9,26.589999999999982,0.0,0.6899999999999835
13,ReTa04,3,30.039,Ta4f,Ta+1,7/2,22.7,22.899999999999988,0.0,0.19999999999998863
13,ReTa04,3,30.039,Ta4f,Ta+1,5/2,24.6,24.789999999999985,0.0,0.18999999999998352
13,ReTa04,3,30.039,Ta4f,Ta+3,7/2,24.2,24.29771989520364,0.0,0.09771989520364244
13,ReTa04,3,30.039,Ta4f,Ta+3,5/2,26.1,26.18771989520364,0.0,0.08771989520363732
13,ReTa04,3,30.039,Ta4f,Ta+5 (Ta2O5),7/2,26.8,26.0,0.0,-0.8000000000000007
13,ReTa04,3,30.039,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.889999999999997,0.0,-0.8100000000000023
14,ReTa04,4,40.051,Ta4f,Ta metal,7/2,22.0,22.2,0.0,0.1999999999999993
14,ReTa04,4,40.051,Ta4f,Ta metal,5/2,23.9,24.089999999999996,0.0,0.18999999999999773
14,ReTa04,4,40.051,Ta4f,Ta interface,7/2,22.4,22.567692545555417,0.0,0.16769254555541835
14,ReTa04,4,40.051,Ta4f,Ta interface,5/2,24.3,24.457692545555414,0.0,0.15769254555541323
14,ReTa04,4,40.051,Ta4f,Ta alloy,7/2,24.0,24.699999999999985,0.0,0.6999999999999851
14,ReTa04,4,40.051,Ta4f,Ta alloy,5/2,25.9,26.589999999999982,0.0,0.6899999999999835
14,ReTa04,4,40.051,Ta4f,Ta+1,7/2,22.7,22.899999999999988,0.0,0.19999999999998863
14,ReTa04,4,40.051,Ta4f,Ta+1,5/2,24.6,24.789999999999985,0.0,0.18999999999998352
14,ReTa04,4,40.051,Ta4f,Ta+3,7/2,24.2,24.291448159776277,0.0,0.0914481597762773
14,ReTa04,4,40.051,Ta4f,Ta+3,5/2,26.1,26.181448159776274,0.0,0.08144815977627218
14,ReTa04,4,40.051,Ta4f,Ta+5 (Ta2O5),7/2,26.8,26.0,0.0,-0.8000000000000007
14,ReTa04,4,40.051,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.889999999999997,0.0,-0.8100000000000023
15,ReTa04,5,50.063,Ta4f,Ta metal,7/2,22.0,22.2,0.0,0.1999999999999993
15,ReTa04,5,50.063,Ta4f,Ta metal,5/2,23.9,24.089999999999996,0.0,0.18999999999999773
15,ReTa04,5,50.063,Ta4f,Ta interface,7/2,22.4,22.567482746237985,0.0,0.16748274623798665
15,ReTa04,5,50.063,Ta4f,Ta interface,5/2,24.3,24.457482746237982,0.0,0.15748274623798153
15,ReTa04,5,50.063,Ta4f,Ta alloy,7/2,24.0,24.699999999999985,0.0,0.6999999999999851
15,ReTa04,5,50.063,Ta4f,Ta alloy,5/2,25.9,26.589999999999982,0.0,0.6899999999999835
15,ReTa04,5,50.063,Ta4f,Ta+1,7/2,22.7,22.899999999999988,0.0,0.19999999999998863
15,ReTa04,5,50.063,Ta4f,Ta+1,5/2,24.6,24.789999999999985,0.0,0.18999999999998352
15,ReTa04,5,50.063,Ta4f,Ta+3,7/2,24.2,24.299999999999088,0.0,0.09999999999908837
15,ReTa04,5,50.063,Ta4f,Ta+3,5/2,26.1,26.189999999999085,0.0,0.08999999999908326
15,ReTa04,5,50.063,Ta4f,Ta+5 (Ta2O5),7/2,26.8,26.0,0.0,-0.8000000000000007
15,ReTa04,5,50.063,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.889999999999997,0.0,-0.8100000000000023
16,ReTa04,6,60.076,Ta4f,Ta metal,7/2,22.0,22.2,0.0,0.1999999999999993
16,ReTa04,6,60.076,Ta4f,Ta metal,5/2,23.9,24.089999999999996,0.0,0.18999999999999773
16,ReTa04,6,60.076,Ta4f,Ta interface,7/2,22.4,22.566789167544616,0.0,0.1667891675446178
16,ReTa04,6,60.076,Ta4f,Ta interface,5/2,24.3,24.456789167544613,0.0,0.1567891675446127
16,ReTa04,6,60.076,Ta4f,Ta alloy,7/2,24.0,24.699999999999985,0.0,0.6999999999999851
16,ReTa04,6,60.076,Ta4f,Ta alloy,5/2,25.9,26.589999999999982,0.0,0.6899999999999835
16,ReTa04,6,60.076,Ta4f,Ta+1,7/2,22.7,22.899999999999988,0.0,0.19999999999998863
16,ReTa04,6,60.076,Ta4f,Ta+1,5/2,24.6,24.789999999999985,0.0,0.18999999999998352
16,ReTa04,6,60.076,Ta4f,Ta+3,7/2,24.2,24.279399250628984,0.0,0.07939925062898467
16,ReTa04,6,60.076,Ta4f,Ta+3,5/2,26.1,26.16939925062898,0.0,0.06939925062897956
16,ReTa04,6,60.076,Ta4f,Ta+5 (Ta2O5),7/2,26.8,26.0,0.0,-0.8000000000000007
16,ReTa04,6,60.076,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.889999999999997,0.0,-0.8100000000000023
17,ReTa04,7,70.089,Ta4f,Ta metal,7/2,22.0,22.2,0.0,0.1999999999999993
17,ReTa04,7,70.089,Ta4f,Ta metal,5/2,23.9,24.089999999999996,0.0,0.18999999999999773
17,ReTa04,7,70.089,Ta4f,Ta interface,7/2,22.4,22.56667546247362,0.0,0.16667546247361997
17,ReTa04,7,70.089,Ta4f,Ta interface,5/2,24.3,24.456675462473616,0.0,0.15667546247361486
17,ReTa04,7,70.089,Ta4f,Ta alloy,7/2,24.0,24.699999999999985,0.0,0.6999999999999851
17,ReTa04,7,70.089,Ta4f,Ta alloy,5/2,25.9,26.589999999999982,0.0,0.6899999999999835
17,ReTa04,7,70.089,Ta4f,Ta+1,7/2,22.7,22.899999999999988,0.0,0.19999999999998863
17,ReTa04,7,70.089,Ta4f,Ta+1,5/2,24.6,24.789999999999985,0.0,0.18999999999998352
17,ReTa04,7,70.089,Ta4f,Ta+3,7/2,24.2,24.291714577236323,0.0,0.09171457723632415
17,ReTa04,7,70.089,Ta4f,Ta+3,5/2,26.1,26.18171457723632,0.0,0.08171457723631903
17,ReTa04,7,70.089,Ta4f,Ta+5 (Ta2O5),7/2,26.8,26.0,0.0,-0.8000000000000007
17,ReTa04,7,70.089,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.889999999999997,0.0,-0.8100000000000023
18,ReTa04,8,80.101,Ta4f,Ta metal,7/2,22.0,22.2,0.0,0.1999999999999993
18,ReTa04,8,80.101,Ta4f,Ta metal,5/2,23.9,24.089999999999996,0.0,0.18999999999999773
18,ReTa04,8,80.101,Ta4f,Ta interface,7/2,22.4,22.566553099836945,0.0,0.16655309983694622
18,ReTa04,8,80.101,Ta4f,Ta interface,5/2,24.3,24.456553099836942,0.0,0.1565530998369411
18,ReTa04,8,80.101,Ta4f,Ta alloy,7/2,24.0,24.699999999999985,0.0,0.6999999999999851
18,ReTa04,8,80.101,Ta4f,Ta alloy,5/2,25.9,26.589999999999982,0.0,0.6899999999999835
18,ReTa04,8,80.101,Ta4f,Ta+1,7/2,22.7,22.899999999999988,0.0,0.19999999999998863
18,ReTa04,8,80.101,Ta4f,Ta+1,5/2,24.6,24.789999999999985,0.0,0.18999999999998352
18,ReTa04,8,80.101,Ta4f,Ta+3,7/2,24.2,24.287558923454792,0.0,0.0875589234547931
18,ReTa04,8,80.101,Ta4f,Ta+3,5/2,26.1,26.17755892345479,0.0,0.07755892345478799
18,ReTa04,8,80.101,Ta4f,Ta+5 (Ta2O5),7/2,26.8,26.0,0.0,-0.8000000000000007
18,ReTa04,8,80.101,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.889999999999997,0.0,-0.8100000000000023
19,ReTa04,9,90.114,Ta4f,Ta metal,7/2,22.0,22.2,0.0,0.1999999999999993
19,ReTa04,9,90.114,Ta4f,Ta metal,5/2,23.9,24.089999999999996,0.0,0.18999999999999773
19,ReTa04,9,90.114,Ta4f,Ta interface,7/2,22.4,22.56763602634122,0.0,0.16763602634122066
19,ReTa04,9,90.114,Ta4f,Ta interface,5/2,24.3,24.457636026341216,0.0,0.15763602634121554
19,ReTa04,9,90.114,Ta4f,Ta alloy,7/2,24.0,24.699999999999985,0.0,0.6999999999999851
19,ReTa04,9,90.114,Ta4f,Ta alloy,5/2,25.9,26.589999999999982,0.0,0.6899999999999835
19,ReTa04,9,90.114,Ta4f,Ta+1,7/2,22.7,22.899999999999988,0.0,0.19999999999998863
19,ReTa04,9,90.114,Ta4f,Ta+1,5/2,24.6,24.789999999999985,0.0,0.18999999999998352
19,ReTa04,9,90.114,Ta4f,Ta+3,7/2,24.2,24.299999999993425,0.0,0.09999999999342535
19,ReTa04,9,90.114,Ta4f,Ta+3,5/2,26.1,26.18999999999342,0.0,0.08999999999342023
19,ReTa04,9,90.114,Ta4f,Ta+5 (Ta2O5),7/2,26.8,26.0,0.0,-0.8000000000000007
19,ReTa04,9,90.114,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.889999999999997,0.0,-0.8100000000000023
