index,sample,etchlevel,etchtime,element,species,spin,expected_eV,fitted_eV,fitted_stderr,delta_eV
1,BOE_WK1,,,Ta4f,Ta+5 (Ta2O5),7/2,26.8,25.85732469123195,0.0,-0.9426753087680524
1,BOE_WK1,,,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.76732469123195,0.0,-0.9326753087680508
2,BOE_WK2,,,Ta4f,Ta metal,7/2,22.0,22.42118566010771,0.021330303368067335,0.4211856601077102
2,BOE_WK2,,,Ta4f,Ta metal,5/2,23.9,24.33118566010771,0.021330303322945783,0.43118566010771175
2,BOE_WK2,,,Ta4f,Ta interface,7/2,22.4,22.760434003380254,0.040314363361992685,0.3604340033802558
2,BOE_WK2,,,Ta4f,Ta interface,5/2,24.3,24.670434003380254,0.040314363361992685,0.3704340033802538
2,BOE_WK2,,,Ta4f,Ta alloy,7/2,24.0,24.836939079730026,1.2382562206158287,0.8369390797300262
2,BOE_WK2,,,Ta4f,Ta alloy,5/2,25.9,26.746939079730026,1.2382562206158287,0.8469390797300278
2,BOE_WK2,,,Ta4f,Ta+1,7/2,22.7,22.03169245474951,0.1693456923748104,-0.6683075452504887
2,BOE_WK2,,,Ta4f,Ta+1,5/2,24.6,23.94169245474951,0.16934569276015782,-0.6583075452504907
2,BOE_WK2,,,Ta4f,Ta+3,7/2,24.2,23.500000000000004,0.081627669995119,-0.6999999999999957
2,BOE_WK2,,,Ta4f,Ta+3,5/2,26.1,25.410000000000004,0.081627669995119,-0.6899999999999977
2,BOE_WK2,,,Ta4f,Ta+5 (Ta2O5),7/2,26.8,25.93657975939543,0.004901929888664488,-0.8634202406045723
2,BOE_WK2,,,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.84657975939543,0.004901929878248732,-0.8534202406045708
3,BOE_WK3,,,Ta4f,Ta metal,7/2,22.0,22.41931399150184,0.023132088101972696,0.41931399150184134
3,BOE_WK3,,,Ta4f,Ta metal,5/2,23.9,24.32931399150184,0.023132088138426717,0.4293139915018429
3,BOE_WK3,,,Ta4f,Ta interface,7/2,22.4,22.754862416852525,0.048373938601345826,0.3548624168525265
3,BOE_WK3,,,Ta4f,Ta interface,5/2,24.3,24.664862416852525,0.048373938601345826,0.3648624168525245
3,BOE_WK3,,,Ta4f,Ta alloy,7/2,24.0,23.91931399150184,0.39512070393283694,-0.08068600849815866
3,BOE_WK3,,,Ta4f,Ta alloy,5/2,25.9,25.82931399150184,0.39512070393283694,-0.0706860084981571
3,BOE_WK3,,,Ta4f,Ta+1,7/2,22.7,22.192515658231134,0.20079584645020795,-0.5074843417688655
3,BOE_WK3,,,Ta4f,Ta+1,5/2,24.6,24.102515658231134,0.20079584602873324,-0.49748434176886747
3,BOE_WK3,,,Ta4f,Ta+3,7/2,24.2,23.500000000000004,0.184586644062937,-0.6999999999999957
3,BOE_WK3,,,Ta4f,Ta+3,5/2,26.1,25.410000000000004,0.18458664406293704,-0.6899999999999977
3,BOE_WK3,,,Ta4f,Ta+5 (Ta2O5),7/2,26.8,25.88081863287995,0.003523786876898928,-0.9191813671200499
3,BOE_WK3,,,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.79081863287995,0.0035237868731605414,-0.9091813671200484
4,Control_WK0,,,Ta4f,Ta metal,7/2,22.0,22.410799639097593,0.03199559786127597,0.4107996390975934
4,Control_WK0,,,Ta4f,Ta metal,5/2,23.9,24.320799639097594,0.031995597837630785,0.420799639097595
4,Control_WK0,,,Ta4f,Ta interface,7/2,22.4,22.7028610657029,0.04381179516283024,0.3028610657029027
4,Control_WK0,,,Ta4f,Ta interface,5/2,24.3,24.6128610657029,0.04381179516283024,0.31286106570290073
4,Control_WK0,,,Ta4f,Ta alloy,7/2,24.0,24.910799639097593,0.07610223464184608,0.9107996390975934
4,Control_WK0,,,Ta4f,Ta alloy,5/2,25.9,26.820799639097594,0.07610223464184608,0.920799639097595
4,Control_WK0,,,Ta4f,Ta+1,7/2,22.7,22.000000000000135,0.20337015667330144,-0.6999999999998643
4,Control_WK0,,,Ta4f,Ta+1,5/2,24.6,23.910000000000135,0.20337015667330008,-0.6899999999998663
4,Control_WK0,,,Ta4f,Ta+3,7/2,24.2,23.54289951292351,0.08933125370435088,-0.6571004870764909
4,Control_WK0,,,Ta4f,Ta+3,5/2,26.1,25.45289951292351,0.08933125361510368,-0.6471004870764929
4,Control_WK0,,,Ta4f,Ta+5 (Ta2O5),7/2,26.8,26.038904885736137,0.003150096407589812,-0.7610951142638633
4,Control_WK0,,,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.948904885736138,0.0031500964099589043,-0.7510951142638618
5,Control_WK1,,,Ta4f,Ta metal,7/2,22.0,22.404664192331012,0.03126141371909212,0.4046641923310119
5,Control_WK1,,,Ta4f,Ta metal,5/2,23.9,24.314664192331012,0.03126141367233549,0.4146641923310135
5,Control_WK1,,,Ta4f,Ta interface,7/2,22.4,22.70572420265047,0.04410208151073945,0.3057242026504703
5,Control_WK1,,,Ta4f,Ta interface,5/2,24.3,24.61572420265047,0.04410208151073945,0.3157242026504683
5,Control_WK1,,,Ta4f,Ta alloy,7/2,24.0,24.839688872692754,0.12451989732714264,0.8396888726927543
5,Control_WK1,,,Ta4f,Ta alloy,5/2,25.9,26.749688872692754,0.12451989732714264,0.8496888726927558
5,Control_WK1,,,Ta4f,Ta+1,7/2,22.7,22.0000000000138,0.2481722539216038,-0.6999999999862005
5,Control_WK1,,,Ta4f,Ta+1,5/2,24.6,23.9100000000138,0.248172253921448,-0.6899999999862025
5,Control_WK1,,,Ta4f,Ta+3,7/2,24.2,23.570581339028067,0.08644691222637049,-0.6294186609719326
5,Control_WK1,,,Ta4f,Ta+3,5/2,26.1,25.480581339028067,0.08644691214538994,-0.6194186609719345
5,Control_WK1,,,Ta4f,Ta+5 (Ta2O5),7/2,26.8,25.967971642091822,0.0032457923710628757,-0.8320283579081789
5,Control_WK1,,,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.877971642091822,0.003245792376119648,-0.8220283579081773
6,Control_WK2,,,Ta4f,Ta metal,7/2,22.0,22.409853000948903,0.02873816055865958,0.4098530009489032
6,Control_WK2,,,Ta4f,Ta metal,5/2,23.9,24.319853000948903,0.028738160533804926,0.41985300094890476
6,Control_WK2,,,Ta4f,Ta interface,7/2,22.4,22.713610271616776,0.043573578080820685,0.3136102716167777
6,Control_WK2,,,Ta4f,Ta interface,5/2,24.3,24.623610271616776,0.043573578080820685,0.3236102716167757
6,Control_WK2,,,Ta4f,Ta alloy,7/2,24.0,24.857494115536856,0.09069045497490265,0.8574941155368556
6,Control_WK2,,,Ta4f,Ta alloy,5/2,25.9,26.767494115536856,0.09069045497490265,0.8674941155368572
6,Control_WK2,,,Ta4f,Ta+1,7/2,22.7,22.000000000000004,0.19764756427012467,-0.6999999999999957
6,Control_WK2,,,Ta4f,Ta+1,5/2,24.6,23.910000000000004,0.19764756427012467,-0.6899999999999977
6,Control_WK2,,,Ta4f,Ta+3,7/2,24.2,23.576465142632458,0.08365884505566733,-0.6235348573675417
6,Control_WK2,,,Ta4f,Ta+3,5/2,26.1,25.486465142632458,0.08365884501031812,-0.6135348573675437
6,Control_WK2,,,Ta4f,Ta+5 (Ta2O5),7/2,26.8,25.95864512649359,0.0031051779405652504,-0.8413548735064111
6,Control_WK2,,,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.86864512649359,0.00310517793803748,-0.8313548735064096
7,Control_WK3,,,Ta4f,Ta metal,7/2,22.0,22.40020764675158,0.03149427154347854,0.4002076467515785
7,Control_WK3,,,Ta4f,Ta metal,5/2,23.9,24.31020764675158,0.03149427153221516,0.41020764675158006
7,Control_WK3,,,Ta4f,Ta interface,7/2,22.4,22.69507393498478,0.04368630309503042,0.2950739349847815
7,Control_WK3,,,Ta4f,Ta interface,5/2,24.3,24.60507393498478,0.04368630309503042,0.3050739349847795
7,Control_WK3,,,Ta4f,Ta alloy,7/2,24.0,24.848415768958873,0.10736586102313504,0.8484157689588727
7,Control_WK3,,,Ta4f,Ta alloy,5/2,25.9,26.758415768958873,0.10736586102313504,0.8584157689588743
7,Control_WK3,,,Ta4f,Ta+1,7/2,22.7,22.000000000000515,0.23170369566572224,-0.6999999999994841
7,Control_WK3,,,Ta4f,Ta+1,5/2,24.6,23.910000000000515,0.23170369566571666,-0.6899999999994861
7,Control_WK3,,,Ta4f,Ta+3,7/2,24.2,23.540883657134973,0.08195233905806194,-0.6591163428650262
7,Control_WK3,,,Ta4f,Ta+3,5/2,26.1,25.450883657134973,0.08195233906913753,-0.6491163428650282
7,Control_WK3,,,Ta4f,Ta+5 (Ta2O5),7/2,26.8,25.963138412587153,0.00312236842304722,-0.836861587412848
7,Control_WK3,,,Ta4f,Ta+5 (Ta2O5),5/2,28.7,27.873138412587153,0.0031223684288830124,-0.8268615874128464
